"Author","Title","Year","Publication","DOI"
"Jian Ding, Ranveer Chandra, Rattan Lal, and Leandros Tassiulas","Cost-Effective Soil Carbon Sensing with Wi-Fi and Optical Signals","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3636534.3690675"
"Ziyan Zhang, Chengyi Wang, and Shichao Yi","Multi Source DOA Estimation Based ON Complex-valued Neural Networks","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3700003.3700013"
"Jun Qi, Jun Du, Sabato Marco Siniscalchi, and Chin-Hui Lee","A Theory on Deep Neural Network Based Vector-to-Vector Regression With an Illustration of Its Expressive Power in Speech Enhancement","2019","Audio, Speech and Lang. Proc. 27, 12 (Dec. 2019)","https://doi.org/10.1109/TASLP.2019.2935891"
"Fen Li, Yiwen Cai, Wenhui Li, Kewei Chen, and Fangyan Dong","Animal Fiber Detection Based on Image Recognition Techniques","2024","Association for Computing Machinery, New York, NY, USA, Article 65","https://doi.org/10.1145/3653804.3656263"
"Yan Zhao, Zhong-Qiu Wang, and DeLiang Wang","Two-Stage Deep Learning for Noisy-Reverberant Speech Enhancement","2019","Audio, Speech and Lang. Proc. 27, 1 (January 2019)","https://doi.org/10.1109/TASLP.2018.2870725"
"Shenglan Zhang, Pengxin Guo, and Hongcheng Pan","Methodological study of quantitative immunochromatographic detection based on optimised flow measurement","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3644479.3644517"
"Tameem Adel","Explaining Time Series Predictions via Relevant Shapelets","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3704137.3704190"
"Chengyang Liu, Haoran Lv, Siqi Yan, Yuji Iwahori, Haibin Wu, and Aili Wang","Hybrid Loss and 3D Convolutional Multilayer Perceptron for Hyperspectral Images Classification with Noisy Labels","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3708568.3708583"
"Xiaodong Cui, Vaibhava Goel, and Brian Kingsbury","Data augmentation for deep neural network acoustic modeling","2015","Audio, Speech and Lang. Proc. 23, 9 (September 2015)","https://doi.org/10.1109/TASLP.2015.2438544"
"Yan-Hui Tu, Jun Du, and Chin-Hui Lee","Speech Enhancement Based on Teacher–Student Deep Learning Using Improved Speech Presence Probability for Noise-Robust Speech Recognition","2019","Audio, Speech and Lang. Proc. 27, 12 (Dec. 2019)","https://doi.org/10.1109/TASLP.2019.2940662"
"Li Chai, Jun Du, Qing-Feng Liu, and Chin-Hui Lee","Using Generalized Gaussian Distributions to Improve Regression Error Modeling for Deep Learning-Based Speech Enhancement","2019","Audio, Speech and Lang. Proc. 27, 12 (Dec. 2019)","https://doi.org/10.1109/TASLP.2019.2935803"
"Xiaowen Zhang, Xuelin Gu, and Xiaoou Li","A Study on the Assessment of Drug Addiction Level of Bimodal Eeg-Nirs Based on Tsnet","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3674658.3674698"
"Fei Li, Qian Hu, Xiaoqiang Xu, Liangquan Ge, Xu Tang, and Zhuohui Chen","BP Neural Network based on Dropout Applied to the EDXRF Quantitative Analysis of Heavy Metal Elements","2019","Association for Computing Machinery, New York, NY, USA, Article 11","https://doi.org/10.1145/3331453.3361640"
"Hina Jabbar, Noman Naseer, and Adil Saeed","Enhancing information transfer rate of multi-class BCI system by improving classification accuracies using machine learning methods","2020","Association for Computing Machinery, New York, NY, USA, Article 3","https://doi.org/10.1145/3389189.3393746"
"Robert Rehr and Timo Gerkmann","On the Importance of Super-Gaussian Speech Priors for Machine-Learning Based Speech Enhancement","2018","Audio, Speech and Lang. Proc. 26, 2 (February 2018)","https://doi.org/10.1109/TASLP.2017.2778151"
"Takenori Yoshimura, Kei Hashimoto, Keiichiro Oura, Yoshihiko Nankaku, and Keiichi Tokuda","Mel-Cepstrum-Based Quantization Noise Shaping Applied to Neural-Network-Based Speech Waveform Synthesis","2018","Audio, Speech and Lang. Proc. 26, 7 (July 2018)","https://doi.org/10.1109/TASLP.2018.2818408"
"María Martin Asiain, Francisco Londono-Hoyos, Mikel Hernandez, Gorka Epelde Unanue, Rubén Gil Redondo, Ricardo Conde, Oscar Millet, and Andoni Beristain","Implementation and Evaluation of Models for Synthetic Generation of Spectral Signals to Balance Metabolomic Data","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3700666.3700697"
"Kazuki Okado, Kengo Matsumoto, Atsuki Inoue, Hiroshi Kawaguchi, and Yasufumi Sakai","Channel-wise quantization without accuracy degradation using Δloss analysis","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3529399.3529409"
"Weixi Gu","Non-intrusive blood glucose monitor by multi-task deep learning: PhD forum abstract","2017","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3055031.3055049"
"Behrouz Zolfaghari, Leila Mirsadeghi, Khodakhast Bibak, and Kaveh Kavousi","Cancer Prognosis and Diagnosis Methods Based on Ensemble Learning","2023","Surv. 55, 12, Article 262 (December 2023), 34 pages","https://doi.org/10.1145/3580218"
"Sonika Rathi, N. L. Bhanu Murthy, and Lov Kumar","An empirical evaluation of the effectiveness of various ML, DL, and CodeBERT models to enhance the quality of software with the application of AST and Embedding techniques","2025","Association for Computing Machinery, New York, NY, USA, Article 20","https://doi.org/10.1145/3717383.3717401"
"Femke B. Gelderblom, Tron V. Tronstad, and Erlend Magnus Viggen","Subjective Evaluation of a Noise-Reduced Training Target for Deep Neural Network-Based Speech Enhancement","2019","Audio, Speech and Lang. Proc. 27, 3 (March 2019)","https://doi.org/10.1109/TASLP.2018.2882738"
"Qiming Feng","Identification of the Origin of Chinese Medicinal Materials by Combination of Pattern Recognition and Infrared Spectroscopy","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3644116.3644335"
"Austin P Wright, Peter Nemere, Adrian Galvin, Duen Horng Chau, and Scott Davidoff","Lessons from the Development of an Anomaly Detection Interface on the Mars Perseverance Rover using the ISHMAP Framework","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3581641.3584036"
"Jinkyu Lee and Hong-Goo Kang","A Joint Learning Algorithm for Complex-Valued T-F Masks in Deep Learning-Based Single-Channel Speech Enhancement Systems","2019","Audio, Speech and Lang. Proc. 27, 6 (June 2019)","https://doi.org/10.1109/TASLP.2019.2910638"
"Hao Jie","Integrating Independent Component Analysis with Hopfield Recurrent Neural Network to Estimate the Channel of MIMO-OFDM System","2018","Association for Computing Machinery, New York, NY, USA, Article 47","https://doi.org/10.1145/3271553.3271593"
"Qianqian Wang, Feng Su, and Yuyang Wang","A Hierarchical Attentive Deep Neural Network Model for Semantic Music Annotation Integrating Multiple Music Representations","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3323873.3325031"
"Qing Wang, Jun Du, Li-Rong Dai, and Chin-Hui Lee","A Multiobjective Learning and Ensembling Approach to High-Performance Speech Enhancement With Compact Neural Network Architectures","2018","Audio, Speech and Lang. Proc. 26, 7 (July 2018)","https://doi.org/10.1109/TASLP.2018.2817798"
"Christopher Ratto, Mimi Szeto, David Slocum, and Kevin Del Bene","OceanGAN: a deep learning alternative to physics-based ocean rendering","2019","Association for Computing Machinery, New York, NY, USA, Article 89","https://doi.org/10.1145/3306214.3338559"
"Chayan Banerjee, Kien Nguyen, Clinton Fookes, and Karniadakis George","Physics-Informed Computer Vision: A Review and Perspectives","2024","Surv. 57, 1, Article 17 (January 2025), 38 pages","https://doi.org/10.1145/3689037"
"Zhiqian Chen, Fanglan Chen, Lei Zhang, Taoran Ji, Kaiqun Fu, Liang Zhao, Feng Chen, Lingfei Wu, Charu Aggarwal, and Chang-Tien Lu","Bridging the Gap between Spatial and Spectral Domains: A Unified Framework for Graph Neural Networks","2023","Surv. 56, 5, Article 126 (May 2024), 42 pages","https://doi.org/10.1145/3627816"
"Zixuan Jiang, Mingjie Liu, Zizheng Guo, Shuhan Zhang, Yibo Lin, and David Pan","A Tale of EDA's Long Tail: Long-Tailed Distribution Learning for Electronic Design Automation","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3551901.3556485"
"Yuan-Shan Lee, Kuo Yu, Sih-Huei Chen, and Jia-Ching Wang","Discriminative Training of Complex-valued Deep Recurrent Neural Network for Singing Voice Separation","2017","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3123266.3123386"
"Luciana Ferrer, Yun Lei, Mitchell McLaren, and Nicolas Scheffer","Study of senone-based deep neural network approaches for spoken language recognition","2016","Audio, Speech and Lang. Proc. 24, 1 (January 2016)","https://doi.org/10.1109/TASLP.2015.2496226"
"Yichuan Bu, Haifeng Gan, and Yu Gan","Current Status and Perspectives of the Artificial Intelligence-Based Identification of Citrus Huanglongbing","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3438872.3439077"
"Zhengguang Chen, Xiaohui Ma, Shuo Liu, Huiyan Feng, Shuxin Yin, and Nan Xu","Exploration of Feature Engineering Teaching Based on Max-Relevance Min-Redundancy","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3722237.3722287"
"Yang Ai and Zhen-Hua Ling","APNet: An All-Frame-Level Neural Vocoder Incorporating Direct Prediction of Amplitude and Phase Spectra","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3277276"
"William C. Sleeman, Rishabh Kapoor, and Preetam Ghosh","Multimodal Classification: Current Landscape, Taxonomy and Future Directions","2022","Surv. 55, 7, Article 150 (July 2023), 31 pages","https://doi.org/10.1145/3543848"
"Shlomo E. Chazan, Jacob Goldberger, Sharon Gannot, Shlomo E. Chazan, Jacob Goldberger, and Sharon Gannot","A Hybrid Approach for Speech Enhancement Using MoG Model and Neural Network Phoneme Classifier","2016","Audio, Speech and Lang. Proc. 24, 12 (December 2016)","https://doi.org/10.1109/TASLP.2016.2618007"
"Daniel McDuff","Camera Measurement of Physiological Vital Signs","2023","Surv. 55, 9, Article 176 (September 2023), 40 pages","https://doi.org/10.1145/3558518"
"Yang Cheng, Dan Li, Zhiyuan Guo, Binyao Jiang, Jiaxin Lin, Xi Fan, Jinkun Geng, Xinyi Yu, Wei Bai, Lei Qu, Ran Shu, Peng Cheng, Yongqiang Xiong, and Jianping Wu","DLBooster: Boosting End-to-End Deep Learning Workflows with Offloading Data Preprocessing Pipelines","2019","Association for Computing Machinery, New York, NY, USA, Article 88","https://doi.org/10.1145/3337821.3337892"
"Hilary Egan, Max C. Gallant, Davi Febba Marcelo, Nick Wunder, Joseph Smith, and Andriy Zakutayev","HTEM AI-XRD: Large-scale deployment of AI interpretation of X-Ray Diffraction Spectra","2024","Association for Computing Machinery, New York, NY, USA, Article 39","https://doi.org/10.1145/3626203.3670580"
"Wenwen Li, Fang Yan, Yangshuo Liu, Yang Yang, Jinqiu Feng, and Haiyu Li","Quantitative Analysis of Melamine Based on Terahertz Spectroscopy","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3704558.3704569"
"Tian Lv","Compilation of Axle Stress Block Spectra","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3650215.3650282"
"Liyan Jia, Zhiping Wang, Yanan Sun, and Siqi Lv","Epilepsy seizure detection using hybrid features based on EEG-rhythm filter banks","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3635638.3635650"
"Jovani Dalzochio, Rafael Kunst, Jorge Luis Victória Barbosa, Pedro Clarindo da Silva Neto, Edison Pignaton, Carla Schwengber ten Caten, and Alex de Lima Teodoro da Penha","Predictive Maintenance in the Military Domain: A Systematic Review of the Literature","2023","Surv. 55, 13s, Article 267 (December 2023), 30 pages","https://doi.org/10.1145/3586100"
"Alexandra L. Day, Carolin B. Wahl, Roberto dos Reis, Wei-keng Liao, Vinayak P. Dravid, Alok Choudhary, and Ankit Agrawal","Automated Nanoparticle Image Processing Pipeline for AI-Driven Materials Characterization","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3627673.3680100"
"D. S. Wankhede, Nuvita Kalra, Ritika Dhabliya, Vinit Khetani, Tushar Waykole, and Aparna S. Shirkande","Enhancing Alzheimer's Disease Prediction with Bayesian Optimization and Ensemble Methods","2024","Association for Computing Machinery, New York, NY, USA, Article 108","https://doi.org/10.1145/3647444.3647935"
"Junming Cao, Shouliang Yang, Wenhui Jiang, Hushuang Zeng, Beijun Shen, and Hao Zhong","BugPecker: locating faulty methods with deep learning on revision graphs","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3324884.3418934"
"Morten Kolbk, Zheng-Hua Tan, Jesper Jensen, Morten Kolbk, Zheng-Hua Tan, and Jesper Jensen","Speech Intelligibility Potential of General and Specialized Deep Neural Network Based Speech Enhancement Systems","2017","Audio, Speech and Lang. Proc. 25, 1 (January 2017)","https://doi.org/10.1109/TASLP.2016.2628641"
"Lei Cao, Wenbo Tao, Sungtae An, Jing Jin, Yizhou Yan, Xiaoyu Liu, Wendong Ge, Adam Sah, Leilani Battle, Jimeng Sun, Remco Chang, Brandon Westover, Samuel Madden, and Michael Stonebraker","Smile: a system to support machine learning on EEG data at scale","2019","VLDB Endow. 12, 12 (August 2019)","https://doi.org/10.14778/3352063.3352138"
"Amit Kumar Mishra","Application Specific Instrumentation (ASIN): A Bio-inspired Paradigm to Instrumentation by fusing sensors and AI (SensAI)","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3484824.3484921"
"Saher Soni, Shivam Chaudhary, and Krishna Prasad Miyapuram","Enhancing Motor Imagery based Brain Computer Interfaces for Stroke Rehabilitation","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3632410.3632441"
"Maxence Bouvier, Alexandre Valentian, Thomas Mesquida, Francois Rummens, Marina Reyboz, Elisa Vianello, and Edith Beigne","Spiking Neural Networks Hardware Implementations and Challenges: A Survey","2019","Emerg. Technol. Comput. Syst. 15, 2, Article 22 (April 2019), 35 pages","https://doi.org/10.1145/3304103"
"Pranesh Santikellur, Rijoy Mukherjee, and Rajat Subhra Chakraborty","APUF-BNN: An Automated Framework for Efficient Combinational Logic Based Implementation of Arbiter PUF through Binarized Neural Network","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3453688.3461484"
"Vincent Maurer","Capturing Light with Robots: A Novel Workflow for Reproducing Realistic Lens Flares","2024","Association for Computing Machinery, New York, NY, USA, Article 20","https://doi.org/10.1145/3681758.3697995"
"Wenqian Dong and Jie Ren","AutoConstruct: Automated Neural Surrogate Model Building and Deployment for HPC Applications","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3589013.3596677"
"Michalis Papakostas, Varun Kanal, Maher Abujelala, Konstantinos Tsiakas, and Fillia Makedon","Physical fatigue detection through EMG wearables and subjective user reports: a machine learning approach towards adaptive rehabilitation","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3316782.3322772"
"Zhe Liu and Xian-Hua Han","Deep Self-Supervised Hyperspectral Image Reconstruction","2022","Multimedia Comput. Commun. Appl. 18, 3s, Article 149 (October 2022), 20 pages","https://doi.org/10.1145/3510373"
"Kianoosh Kazemi, Iman Azimi, Pasi Liljeberg, and Amir M. Rahmani","Respiration Rate Estimation via Smartwatch-based Photoplethysmography and Accelerometer Data: A Transfer Learning Approach","2025","ACM Interact. Mob. Wearable Ubiquitous Technol. 9, 1, Article 7 (March 2025), 24 pages","https://doi.org/10.1145/3712280"
"Yan Yu","A Classification Method for Unordered Steel Scrap Images Based on Hybrid Convolutional Networks","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3712335.3712384"
"Youngjun Cho, Nadia Bianchi-Berthouze, Nicolai Marquardt, and Simon J. Julier","Deep Thermal Imaging: Proximate Material Type Recognition in the Wild through Deep Learning of Spatial Surface Temperature Patterns","2018","Association for Computing Machinery, New York, NY, USA, Paper 2","https://doi.org/10.1145/3173574.3173576"
"Son Thai, Hop Bui, Huy Vu, Khanh Nguyen, Tin Huynh, and Kiem Hoang","Enhancing Face Anti-Spoofing with Swin Transformer-driven Multi-stage Pipeline","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3628797.3628948"
"Qingsong Xiong, Cheng Yuan, Keyan Ji, Chang He, and Hai Bei Xiong","Vibration Recognition Based on Feature Extraction by Deep Autoencoder","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3616901.3616919"
"Xiaoyu Li, Yushi Zhang, and Jinpeng Zhang","A DNN-Based Method for Sea Clutter Doppler Parameters Prediction","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3507548.3507595"
"Liqing Zhang, Houhua He, Md Golam Saklain, Hengbin Li, Xiaoan Liu, and Fei Deng","A Novel Method on Convolutional Classification for Unifying Multimodal","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3700906.3700912"
"Zhongtao Wu, Ruikang An, Lu Zhou, and Xiumei Che","Recognition of Tomato Fruit Maturity and Fruit Stems Based on Improved YOLOv8","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3700906.3700959"
"Hai Liu, Yu Song, Tingting Liu, Hui Li, Jiawen Li, Guixiang Wang, and Li Zhao","Blind infrared spectral signal reconstruction with improved total variation constraint","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3671151.3671276"
"Xiaotong Huang, Shaofei Wu, Jun Liu, and Yun Zhang","Rapid determination of lysine content in rapeseed based on NIR spectroscopy technology","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3655532.3655577"
"Shotaro Kumozaki, Kengo Sato, and Yasubumi Sakakibara","A Machine Learning Based Approach to de novo Sequencing of Glycans from Tandem Mass Spectrometry Spectrum","2015","Comput. Biol. Bioinformatics 12, 6 (November 2015)","https://doi.org/10.1109/TCBB.2015.2430317"
"Shu Zhong","Design Digital Multisensory Textile Experiences","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3678957.3688621"
"Yanxiang Feng, Enyan Zhang, Yang Zhang, Zhen Zeng, and Aili Wang","Network Intrusion Detection Based on Federated Learning with Inherited Private Models","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3638682.3638685"
"Liang Wang, Jiayan Zhang, Jinyang Liu, Devon McKeon, David Guy Brizan, Giles Blaney, and Robert J.K Jacob","Empower Real-World BCIs with NIRS-X: An Adaptive Learning Framework that Harnesses Unlabeled Brain Signals","2024","Association for Computing Machinery, New York, NY, USA, Article 50","https://doi.org/10.1145/3654777.3676429"
"Pongpanod Sankosik and Chotirat Ratanamahatana","Data Augmentation Strategies for Improving Time Series Classification Accuracy","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3702468.3702479"
"Dikshant Sagar, Ali Risheh, Nida Sheikh, and Negin Forouzesh","Physics-Guided Deep Generative Model For New Ligand Discovery","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3584371.3613067"
"Arun Narayanan and DeLiang Wang","Improving robustness of deep neural network acoustic models via speech separation and joint adaptive training","2015","Audio, Speech and Lang. Proc. 23, 1 (January 2015)","https://doi.org/10.1109/TASLP.2014.2372314"
"Nan Gao, Bin Zhang, Zhengzhe Li, Liaoyuan Niu, Changyuan Ma, and Shaotan Han","Generalization of graphs Randič? energy","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3708360.3708368"
"Yunzeng Lin, Weijun Wang, and Yongfang Wang","Hot Technology Analysis Method Based on Text Mining and Social Networks","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3650215.3650244"
"Muhammad Riyyan Khan, Shahzeb Naeem, Usman Tariq, Abhinav Dhall, Malik Nasir Afzal Khan, Fares Al Shargie, and Hasan Al-Nashash","Exploring Neurophysiological Responses to Cross-Cultural Deepfake Videos","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3610661.3617148"
"Ying Zhang, Xia Zeng, Hongtao Zhang, and Meng Xu","SPECTRAL-AWARE DEEP NETWORKS FOR OBJECT DETECTION IN HYPERSPECTRAL IMAGES WITH CLOUD INTERFERENCE","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3700906.3700967"
"Ruiting Zhao, Anqi Ye, and Jingru Ding","Exploring the Nuances of Shell Abalone Weight: A Delicate Balance of Influencing Factors: Advanced Analytics and Application Research of Regression Analysis and KNN Algorithm on Abalone Database","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3677779.3677799"
"Yuchen Han","Fairness Evaluation Within Large Language Models through the Lens of Depression","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3650215.3650236"
"Liquan Luo, Ruoli Shao, and Hequan Sun","Suppressing Signal Anomalies Based on Maximal Overlap Discrete Wavelet Transform and Grubbs'Test","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3686490.3686529"
"Harsha Durvasula, Sahana Vrinda Kakarla, Anant Thazhemadam, Reshma Roy, and Arti Arya","Prediction of Material Properties using Crystal Graph Convolutional Neural Networks","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3529399.3529411"
"Bin Wu, Wanqing Zhang, Jun Zhang, Jing Yu, and Taoyu Huangfu","Research on the detection and analysis of weak signals with low SNR based on the Welch algorithm","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3701047.3701061"
"Bogdan Ruszczak","Reducing high-dimensional feature set of hyperspectral measurements for plant phenotype classification","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3583133.3596941"
"Sowmya Vijayakumar, Peter Corcoran, Ronan Flynn, and Niall Murray","AI-derived quality of experience prediction based on physiological signals for immersive multimedia experiences: research proposal","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3524273.3533935"
"Zhengjie Wang, Xue Li, Fei Liu, Mingjing Ma, Xiaoxue Feng, and Yinjing Guo","A Survey on Human Behavior Recognition Applications Using Frequency Modulated Continuous Wave Radar","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3582197.3582219"
"Lizhen Deng, Guoxia Xu, Jiaqi Pi, Hu Zhu, and Xiaokang Zhou","Unpaired Self-supervised Learning for Industrial Cyber-Manufacturing Spectrum Blind Deconvolution","2023","Internet Technol. 23, 4, Article 52 (November 2023), 18 pages","https://doi.org/10.1145/3590963"
"Zhangyu Wang and Jie Zhang","Generate earthquake catalog using the VAE method","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3590003.3590052"
"Le Yu and Xianchao Zhang","A Self-supervised Multiview Joint Pre-training Framework for Representation Learning in Sleep Staging: Multiview Sleep Staging Framework","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3696687.3696697"
"Nandini Krishnaswamy, Mariam Kiran, Kunal Singh, and Bashir Mohammed","Data-driven Learning to Predict WAN Network Traffic","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3391812.3396268"
"Xiaopeng Zhao, Guosheng Wang, Zhenlin An, Qingrui Pan, and Lei Yang","Understanding Localization by a Tailored GPT","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3643832.3661869"
"Zhen Zhang, Weimin Wang, Yongle Wu, and Yuanan Liu","Accelerating Ray Tracing for Urban V2X Environments through a Fusion Algorithm","2024","Association for Computing Machinery, New York, NY, USA, Article 32","https://doi.org/10.1145/3661725.3661759"
"Ye Yuan, Zhenxing Liu, Naifa Gong, Yingjie Liu, and Peng Hang","Research on rolling bearing fault diagnosis based on Ensemble Empirical Mode Decomposition and Hilbert envelope spectrum analysis","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3650215.3650375"
"Ryoto Koizumi, Xiaoyan Wang, and Masahiro Umehira","Multi-radar interference experiment and performance evaluations on algorithm-based and learning-based schemes","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3628797.3628952"
"Francesco Marchiori and Mauro Conti","Your Battery Is a Blast! Safeguarding Against Counterfeit Batteries with Authentication","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3576915.3623179"
"Maximiliane Windl, Albrecht Schmidt, and Sebastian S. Feger","Investigating Tangible Privacy-Preserving Mechanisms for Future Smart Homes","2023","Association for Computing Machinery, New York, NY, USA, Article 70","https://doi.org/10.1145/3544548.3581167"
"Stefan Gradl, Markus Wirth, Robert Richer, Nicolas Rohleder, and Bjoern M. Eskofier","An Overview of the Feasibility of Permanent, Real-Time, Unobtrusive Stress Measurement with Current Wearables","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3329189.3329233"
"Chao Wu, Guolong Zhao, Qiqi Hu, Shenggang Zhao, and Ronghua Gao","Attitude Signals Filtering Algorithm Based on Kalman and LSTM for Measurement While Drilling in Coal Mine","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3614008.3614058"
"Simon Klakegg, Jorge Goncalves, Chu Luo, Aku Visuri, Alexey Popov, Niels van Berkel, Zhanna Sarsenbayeva, Vassilis Kostakos, Simo Hosio, Scott Savage, Alexander Bykov, Igor Meglinski, and Denzil Ferreira","Assisted Medication Management in Elderly Care Using Miniaturised Near-Infrared Spectroscopy","2018","ACM Interact. Mob. Wearable Ubiquitous Technol. 2, 2, Article 69 (June 2018), 24 pages","https://doi.org/10.1145/3214272"
"Yang Ai and Zhen-Hua Ling","A Neural Vocoder With Hierarchical Generation of Amplitude and Phase Spectra for Statistical Parametric Speech Synthesis","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.2970241"
"Ruikang Zhou, Haochen Zhao, Jian Zhong, and Guihua Duan","PepGPL: A Multi-Task Framework for Identifying Peptide-Protein Interactions and Corresponding Binding Residues","2024","Association for Computing Machinery, New York, NY, USA, Article 22","https://doi.org/10.1145/3698587.3701348"
"Jichen Yang, Rohan Kumar Das, and Nina Zhou","Extraction of Octave Spectra Information for Spoofing Attack Detection","2019","Audio, Speech and Lang. Proc. 27, 12 (Dec. 2019)","https://doi.org/10.1109/TASLP.2019.2946897"
"Sunil Mohan, Rico Angell, Nicholas Monath, and Andrew McCallum","Low resource recognition and linking of biomedical concepts from a large ontology","2021","Association for Computing Machinery, New York, NY, USA, Article 54","https://doi.org/10.1145/3459930.3469524"
"Vishal Kuvar, Julia W. Y. Kam, Stephen Hutt, and Caitlin Mills","Detecting When the Mind Wanders Off Task in Real-time: An Overview and Systematic Review","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3577190.3614126"
"Enyan Zhang, Yunhong Yang, Yanxiang Feng, Zeyu Hu, Aili Wang, and Yuji Iwahori","Dangerous Goods Detection in X-ray Security Inspection Images Based on Improved YOLOv7","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3638682.3638683"
"Zhan Zhang, Denghui Song, Anfu Zhou, and Huadong Ma","AirTac: A Contactless Digital Tactile Receptor for Detecting Material and Roughness via Terahertz Sensing","2024","ACM Interact. Mob. Wearable Ubiquitous Technol. 8, 3, Article 141 (September 2024), 37 pages","https://doi.org/10.1145/3678586"
"Yanming Yang, Xin Xia, David Lo, Tingting Bi, John Grundy, and Xiaohu Yang","Predictive Models in Software Engineering: Challenges and Opportunities","2022","Softw. Eng. Methodol. 31, 3, Article 56 (July 2022), 72 pages","https://doi.org/10.1145/3503509"
"Tingyu Zhu, Haoyu Liu, and Zeyu Zheng","Learning to Simulate Sequentially Generated Data via Neural Networks and Wasserstein Training","2023","Model. Comput. Simul. 33, 3, Article 9 (July 2023), 34 pages","https://doi.org/10.1145/3583070"
"Ayane Tashiro, Mai Imamura, Shiro Kumano, and Kazuhiro Otsuka","Exploring Interlocutor Gaze Interactions in Conversations based on Functional Spectrum Analysis","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3678957.3685708"
